"unique_ter_id","transect","nvisits","sp_name","sp_english","sp_code","pop_den","imperv","tcd","light","noise","veg_pca1","veg_pca2","ndvi","glcm","glcm_hmg"
"BE16_T_1_Cacard","be16",1,"Carduelis carduelis","European Goldfinch","Cacard",40.9298796057701,29.6787310910225,34.78,5.88991212844849,60.2838918304443,-95.0830906540155,339.413089741468,0.297483279518783,0.666670312434435,0.523245565444231
"BE16_T_1_Cebrac","be16",1,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",23.1003620475531,26.4424080634117,39.78,7.07268285751343,63.1648406219482,75.8353415438533,-41.9050782746077,0.335915187550709,0.693773439079523,0.516088427379727
"BE16_T_1_Chchlo","be16",3,"Chloris chloris","European greenfinch","Chchlo",4.60299487132579,45.2164962387085,11.6,5.86682748794556,66.8477518081665,840.774924233258,553.594503592849,0.246430279743508,0.633376562595367,0.596024118512869
"BE16_T_1_Cocorn","be16",3,"Corvus corone","Hooded Crow","Cocorn",3.24858846119605,30.902719783783,21.98,5.86682748794556,67.9189974975586,360.458642199784,258.492051469386,0.296784736420959,0.66429374948144,0.606329412981868
"BE16_T_1_Coglan","be16",1,"Garrulus glandarius","Eurasian Jay","Coglan",17.6481737308204,13.7830322811008,46.7,6.32625169754028,64.7346018218994,-305.238457245827,-430.095335112214,0.396875378210098,0.723931250870228,0.498641142398119
"BE16_T_1_Copalu","be16",2,"Columba palumbus","Common Wood Pigeon","Copalu",16.5532391094603,46.846566619873,12.4,6.31269836425781,62.75314453125,669.061816280484,944.058575482368,0.210563216637238,0.60855312526226,0.530990589782596
"BE16_T_1_Frcoel","be16",1,"Fringilla coelebs","Common Chaffinch","Frcoel",16.0582565451041,38.1475156950951,17.96,6.05902662277222,62.1984364700317,394.445937160552,345.340031391121,0.281865564521868,0.658545311391354,0.466589910164475
"BE16_T_1_Lumega","be16",2,"Luscinia megarhynchos","Nightingale","Lumega",0,17.6236000990868,52.33,5.86682748794556,74.6218100738525,176.144610891342,-444.573290331364,0.380260247003753,0.71502812474966,0.502874028161168
"BE16_T_1_Pacaer","be16",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",3.24858846119605,30.902719783783,21.98,5.86682748794556,67.9189974975586,360.458642199784,258.492051469386,0.296784736420959,0.66429374948144,0.606329412981868
"BE16_T_1_Pamajo","be16",2,"Parus major","Great Tit","Pamajo",8.27876776456833,40.7263755607605,18.22,6.00058875083923,65.0528162002563,590.721705951691,573.073564891964,0.251335202942137,0.634940625280142,0.577925882935524
"BE16_T_1_Pamont","be16",1,"Passer montanus","Eurasian Tree Sparrow","Pamont",8.27876776456833,40.7263755607605,18.22,6.00058875083923,65.0528162002563,590.721705951691,573.073564891964,0.251335202942137,0.634940625280142,0.577925882935524
"BE16_T_1_Phcoll","be16",2,"Phylloscopus collybita","Common Chiffchaff","Phcoll",5.41904497472569,21.7730003583431,41.09,4.76456594467163,70.2372756195068,313.783312060088,-440.531470647454,0.357884121518582,0.70809375077486,0.566091946512461
"BE16_T_1_Phochr","be16",2,"Phoenicurus ochruros","Black Redstart","Phochr",8.15752670168877,47.8067595863342,12.46,4.76456594467163,65.4300617980957,777.438252702355,755.568219188452,0.220916997432178,0.616310936808586,0.548080589473248
"BE16_T_1_Phphoe","be16",1,"Phoenicurus phoenicurus","Common Redstart","Phphoe",8.27876776456833,46.5494424819946,12.51,6.00058875083923,64.2087054443359,494.927246925831,1129.10526120365,0.198987020495697,0.604781250357628,0.586027058511972
"BE16_T_1_Pipica","be16",3,"Pica pica","Eurasian Magpie","Pipica",8.27876776456833,46.5494424819946,12.51,6.00058875083923,64.2087054443359,494.927246925831,1129.10526120365,0.198987020495697,0.604781250357628,0.586027058511972
"BE16_T_1_Prmodu","be16",1,"Prunella modularis","Dunnock","Prmodu",5.80093255778775,27.8442672514915,9.51,5.86682748794556,66.2329442977905,552.309950652123,-93.9562813293934,0.319613419696689,0.679539062678814,0.599364118352532
"BE16_T_1_Reigni","be16",1,"Regulus ignicapilla","Common firecrest","Reigni",8.21537141501904,25.5595011425018,34.33,5.88991212844849,62.2683467102051,91.3328915986419,142.563281906843,0.315512452851981,0.675504687428474,0.553999411165714
"BE16_T_1_Seseri","be16",1,"Serinus serinus","European Serin","Seseri",5.80093255778775,27.8442672514915,9.51,5.86682748794556,66.2329442977905,552.309950652123,-93.9562813293934,0.319613419696689,0.679539062678814,0.599364118352532
"BE16_T_1_Stvulg","be16",1,"Sturnus vulgaris","Common Starling","Stvulg",3.24858846119605,30.902719783783,21.98,5.86682748794556,67.9189974975586,360.458642199784,258.492051469386,0.296784736420959,0.66429374948144,0.606329412981868
"BE16_T_1_Syatri","be16",3,"Sylvia atricapilla","Eurasian Blackcap","Syatri",4.60299487132579,45.2164962387085,11.6,5.86682748794556,66.8477518081665,840.774924233258,553.594503592849,0.246430279743508,0.633376562595367,0.596024118512869
"BE16_T_1_Sycurr","be16",2,"Sylvia curruca","Lesser whitethroat","Sycurr",8.27876776456833,40.7263755607605,18.22,6.00058875083923,65.0528162002563,590.721705951691,573.073564891964,0.251335202942137,0.634940625280142,0.577925882935524
"BE16_T_1_Trtrog","be16",3,"Troglodytes troglodytes","Eurasian wren","Trtrog",0,17.6236000990868,52.33,5.86682748794556,74.6218100738525,176.144610891342,-444.573290331364,0.380260247003753,0.71502812474966,0.502874028161168
"BE16_T_1_Tumeru","be16",2,"Turdus merula","Common Blackbird","Tumeru",8.27876776456833,40.7263755607605,18.22,6.00058875083923,65.0528162002563,590.721705951691,573.073564891964,0.251335202942137,0.634940625280142,0.577925882935524
"BE16_T_1_Tuphil","be16",2,"Turdus philomelos","Song Thrush","Tuphil",0.212511106394231,20.8427816417813,51.44,5.86682748794556,76.3999833679199,-60.6650825730618,-332.059527561665,0.376073992261663,0.71944999948144,0.43498871140182
"BE16_T_20_Pacaer","be16",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",32.2368347868323,38.480449924469,24.75,7.50134592056274,61.9896949768066,505.889150330722,460.192090722919,0.264402631134726,0.644992186874151,0.511515611484647
"BE16_T_20_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",29.7401261890773,26.774978640601,37.09,5.73782157897949,62.1394773864746,-1.88999938726425,276.551065835953,0.311712778124202,0.671323437988758,0.490380590334535
"BE16_T_20_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",17.6481737308204,13.7830322811008,46.7,6.32625169754028,64.7346018218994,-305.238457245827,-430.095335112214,0.396875378210098,0.723931250870228,0.498641142398119
"BE16_T_21_Pamajo","be16",2,"Parus major","Great Tit","Pamajo",23.8620324139483,27.0891619801521,24.28,5.07090554237366,63.9675007247925,340.000537562054,216.379512188435,0.291846085223369,0.66013593763113,0.497037149816751
"BE16_T_21_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",16.6492955600843,25.2552121174335,33.92,6.32625169754028,68.1337725830078,-204.065303254128,-54.3055552887917,0.352498114003683,0.706657813340426,0.437572353258729
"BE16_T_22_Pamajo","be16",2,"Parus major","Great Tit","Pamajo",18.595414401032,23.9115228101611,32.36,6.27176609039307,62.5942408370972,312.566233764887,-269.819645882845,0.347036662381142,0.695365624725819,0.555152038037777
"BE16_T_22_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",16.6492955600843,25.2552121174335,33.92,6.32625169754028,68.1337725830078,-204.065303254128,-54.3055552887917,0.352498114003683,0.706657813340426,0.437572353258729
"BE16_T_23_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",18.595414401032,23.9115228101611,32.36,6.27176609039307,62.5942408370972,312.566233764887,-269.819645882845,0.347036662381142,0.695365624725819,0.555152038037777
"BE16_T_23_Tumeru","be16",2,"Turdus merula","Common Blackbird","Tumeru",22.2034675492905,28.0837956380844,28.36,6.3772988319397,62.4451623153687,69.0725629332662,165.061618055403,0.32739683666965,0.678856250792742,0.431169614885002
"BE16_T_24_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",26.7220503007993,34.3822685003281,13.43,6.27176609039307,62.2086757659912,443.725430075894,391.770907297283,0.270665460688761,0.65071562603116,0.521363801136613
"BE16_T_24_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",22.2034675492905,28.0837956380844,28.36,6.3772988319397,62.4451623153687,69.0725629332662,165.061618055403,0.32739683666965,0.678856250792742,0.431169614885002
"BE16_T_25_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",21.2947856076062,53.2182681083679,9.14,7.07268285751343,62.5060111618042,887.657771442533,708.333700379133,0.212838939861394,0.610245311409235,0.552597329765558
"BE16_T_25_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",29.8989898145664,43.1990688705444,8.46,7.07268285751343,63.6701746749878,1172.72757779121,626.699815835282,0.228800836360897,0.619650000706315,0.46673677302897
"BE16_T_26_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",21.2947856076062,53.2182681083679,9.14,7.07268285751343,62.5060111618042,887.657771442533,708.333700379133,0.212838939861394,0.610245311409235,0.552597329765558
"BE16_T_26_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",18.1343041339424,53.8961414384842,11.96,7.07268285751343,69.4587215805054,1444.78156375825,-98.8309409432113,0.268369138490089,0.64573750063777,0.450989980921149
"BE16_T_27_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",23.1003620475531,26.4424080634117,39.78,7.07268285751343,63.1648406219482,75.8353415438533,-41.9050782746077,0.335915187550709,0.693773439079523,0.516088427379727
"BE16_T_27_Tumeru","be16",2,"Turdus merula","Common Blackbird","Tumeru",18.1343041339424,53.8961414384842,11.96,7.07268285751343,69.4587215805054,1444.78156375825,-98.8309409432113,0.268369138490089,0.64573750063777,0.450989980921149
"BE16_T_28_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",26.9912145521957,38.4805320072174,14.04,6.44683723449707,62.9394515991211,597.871559146214,134.695603660345,0.286890849057818,0.655714063644409,0.503111176937818
"BE16_T_28_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",24.790447616484,26.7525768041611,37.86,7.07268285751343,62.457520980835,112.003657573201,333.372480755448,0.298086270606145,0.665312500149012,0.473358281180263
"BE16_T_29_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",24.790447616484,26.7525768041611,37.86,7.07268285751343,62.457520980835,112.003657573201,333.372480755448,0.298086270606145,0.665312500149012,0.473358281180263
"BE16_T_29_Tumeru","be16",2,"Turdus merula","Common Blackbird","Tumeru",24.790447616484,26.7525768041611,37.86,7.07268285751343,62.457520980835,112.003657573201,333.372480755448,0.298086270606145,0.665312500149012,0.473358281180263
"BE16_T_2_Cebrac","be16",1,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",28.5067940265872,55.0649680900574,10,6.44683723449707,62.2333381271362,1115.83567803361,834.028331375122,0.205426907945075,0.604578125476837,0.523760634064674
"BE16_T_2_Chchlo","be16",2,"Chloris chloris","European greenfinch","Chchlo",7.71084427647293,45.6679073429108,9.8,6.00058875083923,63.8058971405029,801.693089466095,573.370943518281,0.242268736788537,0.631303125619888,0.515394390597939
"BE16_T_2_Cocorn","be16",6,"Corvus corone","Hooded Crow","Cocorn",8.15752670168877,36.2386221170425,16.72,4.76456594467163,65.4380732727051,409.159830012321,647.842067923993,0.250079675968736,0.637799999713898,0.581382352858782
"BE16_T_2_Coglan","be16",1,"Garrulus glandarius","Eurasian Jay","Coglan",18.1343041339424,53.8961414384842,11.96,7.07268285751343,69.4587215805054,1444.78156375825,-98.8309409432113,0.268369138490089,0.64573750063777,0.450989980921149
"BE16_T_2_Copalu","be16",2,"Columba palumbus","Common Wood Pigeon","Copalu",12.9447197995614,48.1193494224548,6.17,6.31269836425781,62.3116976165771,860.107287223339,745.998793640509,0.222284003632958,0.619295311719179,0.515649639591575
"BE16_T_2_Frcoel","be16",1,"Fringilla coelebs","Common Chaffinch","Frcoel",16.6492955600843,25.2552121174335,33.92,6.32625169754028,68.1337725830078,-204.065303254128,-54.3055552887917,0.352498114003683,0.706657813340426,0.437572353258729
"BE16_T_2_Lumega","be16",1,"Luscinia megarhynchos","Nightingale","Lumega",16.6492955600843,25.2552121174335,33.92,6.32625169754028,68.1337725830078,-204.065303254128,-54.3055552887917,0.352498114003683,0.706657813340426,0.437572353258729
"BE16_T_2_Pacaer","be16",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",8.27876776456833,46.5494424819946,12.51,6.00058875083923,64.2087054443359,494.927246925831,1129.10526120365,0.198987020495697,0.604781250357628,0.586027058511972
"BE16_T_2_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",3.24858846119605,30.902719783783,21.98,5.86682748794556,67.9189974975586,360.458642199784,258.492051469386,0.296784736420959,0.66429374948144,0.606329412981868
"BE16_T_2_Pamont","be16",1,"Passer montanus","Eurasian Tree Sparrow","Pamont",5.80093255778775,27.8442672514915,9.51,5.86682748794556,66.2329442977905,552.309950652123,-93.9562813293934,0.319613419696689,0.679539062678814,0.599364118352532
"BE16_T_2_Phcoll","be16",1,"Phylloscopus collybita","Common Chiffchaff","Phcoll",7.08073316351511,56.1929442024231,5.27,4.76456594467163,71.7063079071045,895.728877694607,825.110437269807,0.212248439855175,0.607207813113928,0.566239685490727
"BE16_T_2_Phochr","be16",1,"Phoenicurus ochruros","Black Redstart","Phochr",12.8312692642212,52.8137525081635,3.73,5.10216979980469,63.3156220626831,1122.44453999877,886.199865083098,0.195466703700949,0.600007811039686,0.591204118132591
"BE16_T_2_Phphoe","be16",1,"Phoenicurus phoenicurus","Common Redstart","Phphoe",13.7570775030181,56.962437286377,5.12,6.31269836425781,62.1523691558838,859.469220175147,873.978169359267,0.200283330341881,0.604093750715256,0.555735295265913
"BE16_T_2_Pipica","be16",6,"Pica pica","Eurasian Magpie","Pipica",8.15752670168877,36.2386221170425,16.72,4.76456594467163,65.4380732727051,409.159830012321,647.842067923993,0.250079675968736,0.637799999713898,0.581382352858782
"BE16_T_2_Reigni","be16",1,"Regulus ignicapilla","Common firecrest","Reigni",8.21537141501904,25.5595011425018,34.33,5.88991212844849,62.2683467102051,91.3328915986419,142.563281906843,0.315512452851981,0.675504687428474,0.553999411165714
"BE16_T_2_Seseri","be16",1,"Serinus serinus","European Serin","Seseri",16.0582565451041,38.1475156950951,17.96,6.05902662277222,62.1984364700317,394.445937160552,345.340031391121,0.281865564521868,0.658545311391354,0.466589910164475
"BE16_T_2_Stvulg","be16",1,"Sturnus vulgaris","Common Starling","Stvulg",40.9298796057701,29.6787310910225,34.78,5.88991212844849,60.2838918304443,-95.0830906540155,339.413089741468,0.297483279518783,0.666670312434435,0.523245565444231
"BE16_T_2_Syatri","be16",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",13.7570775030181,56.962437286377,5.12,6.31269836425781,62.1523691558838,859.469220175147,873.978169359267,0.200283330341881,0.604093750715256,0.555735295265913
"BE16_T_2_Sycurr","be16",1,"Sylvia curruca","Lesser whitethroat","Sycurr",0.715553694404662,16.2947008955479,34.08,5.2054705619812,69.7100090789795,576.971310218871,-1206.57238143161,0.414437618888915,0.741287499517202,0.555040001422167
"BE16_T_2_Trtrog","be16",2,"Troglodytes troglodytes","Eurasian wren","Trtrog",8.15752670168877,25.0339945274591,32.57,5.10216979980469,63.7022294998169,-6.12124746859074,58.1669245254993,0.331489486098289,0.685256251394749,0.58902706079185
"BE16_T_2_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",0.212511106394231,20.8427816417813,51.44,5.86682748794556,76.3999833679199,-60.6650825730618,-332.059527561665,0.376073992261663,0.71944999948144,0.43498871140182
"BE16_T_30_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",16.5284162927419,27.9883361303806,42.67,7.04112491607666,67.5523462295532,268.197216069624,-619.44092576623,0.375964883299894,0.709509375169873,0.516058099903166
"BE16_T_30_Tumeru","be16",2,"Turdus merula","Common Blackbird","Tumeru",27.0402685769368,23.3974408975244,24.68,6.3772988319397,63.3045985031128,232.850273757875,-235.809722520709,0.345096452273428,0.700075000524521,0.450857104472816
"BE16_T_31_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",21.558875171002,34.221090297699,24.67,7.07268285751343,64.9099552536011,508.103421483636,-411.171153867245,0.350445581376553,0.705592188090086,0.459637603089213
"BE16_T_31_Tumeru","be16",2,"Turdus merula","Common Blackbird","Tumeru",12.4097406920046,30.6357240541279,26.06,6.32625169754028,71.8919127655029,272.469701052308,304.060933637917,0.296983429819447,0.666823437958956,0.386845747344196
"BE16_T_32_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",20.7568285642192,34.7022013187408,25.3,7.07268285751343,63.0274948120117,321.677229800224,210.3318121849,0.299168766806833,0.660245313495398,0.476652353107929
"BE16_T_32_Tumeru","be16",2,"Turdus merula","Common Blackbird","Tumeru",5.37314593524206,15.2863408350945,55.63,5.54900178909302,66.2015344619751,210.398958123922,-901.798946334952,0.408078466169536,0.730192187130451,0.584736334607005
"BE16_T_33_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",0.945935457013547,57.3609283857048,8.54,7.04112491607666,74.620678024292,2376.34377115548,-898.772208753228,0.300228428089758,0.67142968788743,0.357160859145224
"BE16_T_33_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",5.37314593524206,15.2863408350945,55.63,5.54900178909302,66.2015344619751,210.398958123922,-901.798946334952,0.408078466169536,0.730192187130451,0.584736334607005
"BE16_T_34_Pamajo","be16",2,"Parus major","Great Tit","Pamajo",29.8989898145664,43.1990688705444,8.46,7.07268285751343,63.6701746749878,1172.72757779121,626.699815835282,0.228800836360897,0.619650000706315,0.46673677302897
"BE16_T_34_Tumeru","be16",3,"Turdus merula","Common Blackbird","Tumeru",0,20.3532266837358,42.29,4.97357997894287,77.9808309173584,262.57641835779,-619.258274931908,0.390920544832479,0.72615781262517,0.569509512297809
"BE16_T_35_Pamajo","be16",2,"Parus major","Great Tit","Pamajo",28.5067940265872,55.0649680900574,10,6.44683723449707,62.2333381271362,1115.83567803361,834.028331375122,0.205426907945075,0.604578125476837,0.523760634064674
"BE16_T_35_Tumeru","be16",2,"Turdus merula","Common Blackbird","Tumeru",23.8620324139483,27.0891619801521,24.28,5.07090554237366,63.9675007247925,340.000537562054,216.379512188435,0.291846085223369,0.66013593763113,0.497037149816751
"BE16_T_36_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",22.2034675492905,28.0837956380844,28.36,6.3772988319397,62.4451623153687,69.0725629332662,165.061618055403,0.32739683666965,0.678856250792742,0.431169614885002
"BE16_T_36_Tumeru","be16",1,"Turdus merula","Common Blackbird","Tumeru",23.8620324139483,27.0891619801521,24.28,5.07090554237366,63.9675007247925,340.000537562054,216.379512188435,0.291846085223369,0.66013593763113,0.497037149816751
"BE16_T_37_Pamajo","be16",3,"Parus major","Great Tit","Pamajo",27.477008650545,20.348412130177,41.37,6.3772988319397,62.5445278549194,-2.56912847757339,-51.2745953288674,0.336576911685988,0.688554686903954,0.450014164485037
"BE16_T_37_Tumeru","be16",2,"Turdus merula","Common Blackbird","Tumeru",26.7220503007993,34.3822685003281,13.43,6.27176609039307,62.2086757659912,443.725430075894,391.770907297283,0.270665460688761,0.65071562603116,0.521363801136613
"BE16_T_38_Pamajo","be16",1,"Parus major","Great Tit","Pamajo",32.2368347868323,38.480449924469,24.75,7.50134592056274,61.9896949768066,505.889150330722,460.192090722919,0.264402631134726,0.644992186874151,0.511515611484647
